gen	arc	test_pcc
440	0-3|0-3|5-12|6-11|9-14|8-13|16-27	0.7230273128656828
441	0-3|0-3|3-15|10-16|12-19|18-39|16-30	0.7434498757273617
441	0-3|0-3|4-14|5-11|12-18|18-31|9-22	0.6712187767792239
441	0-3|0-3|3-10|8-15|7-16|18-23|16-26	0.7492462778049901
441	0-3|0-3|3-14|8-13|11-25|18-29|16-29	0.7153659255086587
441	0-3|0-3|3-8|10-14|11-21|15-23|16-26	0.7099066311587332
441	0-3|0-3|3-11|8-10|11-19|18-29|16-30	0.7475661870615792
441	0-3|0-3|3-11|7-14|7-13|16-27|16-31	0.7227550465688065
441	0-3|0-3|3-10|5-11|12-17|18-26|16-27	0.7425987823129739
441	0-3|0-3|3-9|9-16|7-15|18-33|16-23	0.7425567345374335
441	0-3|0-3|3-15|7-11|11-22|18-25|16-29	0.7171378157596607
442	0-3|0-3|4-13|6-16|7-13|18-27|16-26	0.7214836210489883
442	0-3|0-3|4-15|8-14|9-17|7-14|16-27	0.7325894275026406
442	0-3|0-3|3-9|8-13|12-19|18-25|16-22	0.7346117244383497
442	0-3|0-3|3-10|8-16|12-18|18-25|16-25	0.7462224195511168
442	0-3|0-3|3-8|8-11|8-15|18-26|16-26	0.7427381147374131
442	0-3|0-3|5-12|10-14|8-19|12-21|17-34	0.7254935957843157
442	0-3|0-3|3-13|10-15|10-19|18-31|16-28	0.7375879089769576
442	0-3|0-3|4-7|8-14|7-10|7-18|16-37	0.7391274627314567
442	0-3|0-3|3-8|10-17|7-10|18-39|16-28	0.7194433154026731
442	0-3|0-3|3-15|10-14|8-16|7-16|16-25	0.7250154689512627
443	0-3|0-3|3-7|7-9|17-23|14-21|8-17	0.7214913551141332
443	0-3|0-3|3-13|5-9|10-16|16-22|16-31	0.7354475930512262
443	0-3|0-3|3-14|7-12|10-15|18-32|16-26	0.7365765899035185
443	0-3|0-3|3-8|5-9|7-11|14-29|16-25	0.719048939708616
443	0-3|0-3|3-9|9-10|12-24|14-23|7-17	0.7153936175875916
443	0-3|0-3|3-9|7-10|11-17|14-18|17-23	0.7271588563501643
443	0-3|0-3|5-11|7-11|12-20|18-32|16-27	0.7409815759241144
443	0-3|0-3|3-9|10-16|9-12|18-32|16-33	0.7022243203372917
443	0-3|0-3|3-8|10-15|12-23|18-34|6-19	0.6482855443807403
443	0-3|0-3|9-16|4-7|12-22|18-28|16-26	0.6975850377420708
444	0-3|0-3|3-8|6-9|12-18|18-26|16-24	0.7370624904816755
444	0-3|0-3|3-9|10-20|13-14|12-16|16-28	0.20294788126605706
444	0-3|0-3|3-9|3-6|12-23|18-28|16-23	0.6903730619378867
444	0-3|0-3|3-13|7-13|12-22|14-25|16-21	0.6448588809321191
444	0-3|0-3|3-11|10-16|14-19|18-29|16-28	0.7141509187163075
444	0-3|0-3|3-15|5-12|10-15|18-37|16-27	0.7393970091010946
444	0-3|0-3|5-12|7-9|17-26|10-19|16-30	0.7279866686041492
444	0-3|0-3|10-21|5-16|8-16|14-23|16-27	0.7332708229276024
444	0-3|0-3|3-7|10-12|12-23|7-16|16-31	0.6923812397515999
444	0-3|0-3|3-12|8-14|12-20|12-19|16-24	0.7227229324816521
445	0-3|0-3|3-7|7-11|12-17|18-30|16-30	0.738129261649882
445	0-3|0-3|9-22|7-13|11-17|12-17|16-29	0.6951373132379375
445	0-3|0-3|3-9|5-10|7-14|14-24|16-24	0.7317180365869878
445	0-3|0-3|3-6|5-15|10-15|18-29|4-14	0.6986011817369406
445	0-3|0-3|5-10|8-13|12-17|15-25|14-23	0.685826621858628
445	0-3|0-3|3-11|8-10|8-15|18-26|16-28	0.7435868765639695
445	0-3|0-3|3-10|10-13|12-18|18-22|16-25	0.7380669867578421
445	0-3|0-3|3-11|7-8|9-15|15-25|16-35	0.7318758600370587
445	0-3|0-3|3-13|5-9|10-19|18-27|16-29	0.7444114023321656
445	0-3|0-3|4-9|7-11|12-22|17-27|16-33	0.6938972255484683
446	0-3|0-3|8-14|5-9|12-16|16-25|16-32	0.7267357948733124
446	0-3|0-3|3-9|6-10|12-18|18-28|16-28	0.7417346388908258
446	0-3|0-3|10-18|8-13|7-14|14-20|16-25	0.7209941423852034
446	0-3|0-3|3-10|9-14|10-19|18-27|16-24	0.7415841758097225
446	0-3|0-3|3-11|8-14|10-17|12-23|17-25	0.7229815960139899
446	0-3|0-3|3-16|8-11|11-16|18-24|16-32	0.7416098340533918
446	0-3|0-3|3-15|6-10|11-20|18-37|20-41	0.7169651487260074
446	0-3|0-3|3-9|5-10|8-18|8-16|16-29	0.7183654281221986
446	0-3|0-3|3-13|7-15|12-19|18-32|16-23	0.7465574650045961
446	0-3|0-3|3-12|7-13|9-16|11-23|16-29	0.7331883266238717
447	0-3|0-3|3-14|10-20|8-15|18-26|16-30	0.7348166262066458
447	0-3|0-3|3-12|8-15|11-19|16-23|17-27	0.7370644640992094
447	0-3|0-3|10-18|10-14|12-22|7-14|16-24	0.6897687599962824
447	0-3|0-3|3-12|10-15|17-24|14-24|16-29	0.694659600690694
447	0-3|0-3|3-11|7-12|8-16|14-25|16-26	0.7367879900238017
447	0-3|0-3|5-13|8-16|12-17|18-31|16-32	0.744176014484949
447	0-3|0-3|3-10|9-14|12-16|7-15|16-27	0.7374031450151641
447	0-3|0-3|4-13|5-8|12-21|18-34|17-28	0.7107358235953596
447	0-3|0-3|4-13|5-8|7-16|18-29|16-34	0.7515711288195417
447	0-3|0-3|3-9|7-10|9-15|18-26|16-22	0.7424026444719747
448	0-3|0-3|3-8|6-11|13-15|15-25|17-29	0.6841190720476287
448	0-3|0-3|3-13|10-15|17-22|18-26|16-30	0.7236786276769681
448	0-3|0-3|5-18|7-12|12-23|15-24|16-35	0.7212668463345382
448	0-3|0-3|4-12|5-6|9-14|12-25|16-31	0.7395962127341106
448	0-3|0-3|3-13|8-9|8-15|18-28|16-22	0.7421307318396231
448	0-3|0-3|3-9|5-8|12-17|18-27|3-16	0.7347518913242134
448	0-3|0-3|3-12|5-9|12-22|18-27|16-25	0.7051827249736665
448	0-3|0-3|10-16|5-11|9-17|18-29|16-25	0.725010532732208
448	0-3|0-3|4-15|8-13|11-17|16-28|16-25	0.7393728173084845
448	0-3|0-3|3-12|7-11|10-16|12-18|16-26	0.7213566445972481
449	0-3|0-3|3-9|5-10|10-17|8-17|16-29	0.7263460745106401
449	0-3|0-3|3-8|10-15|8-15|7-19|16-33	0.7319829636652522
449	0-3|0-3|3-7|6-8|10-18|10-23|22-32	0.5488274042095591
449	0-3|0-3|3-14|7-8|11-16|18-27|16-29	0.7503740708662732
449	0-3|0-3|3-13|9-16|7-16|18-26|16-34	0.7432609972257054
449	0-3|0-3|3-7|5-10|12-22|18-26|9-21	0.7203037430094643
449	0-3|0-3|3-10|5-11|10-16|18-25|16-28	0.742339575103205
449	0-3|0-3|3-14|5-7|7-11|18-27|16-21	0.6888900345706593
449	0-3|0-3|3-8|5-12|12-19|18-28|16-22	0.7258124278314759
449	0-3|0-3|3-10|5-7|9-13|12-21|16-26	0.7331443736779526
450	0-3|0-3|3-12|7-13|11-18|11-16|16-29	0.7298805741978166
450	0-3|0-3|3-8|10-13|7-13|7-14|14-25	0.7138268495513336
450	0-3|0-3|3-7|5-9|9-14|14-17|17-27	0.7203665425096415
450	0-3|0-3|8-22|10-14|9-19|16-25|17-24	0.733948618368611
450	0-3|0-3|3-9|10-13|9-23|18-25|16-24	0.6898987991735699
450	0-3|0-3|3-9|10-14|12-23|12-26|17-30	0.6827777609478627
450	0-3|0-3|3-9|5-8|12-16|18-29|15-30	0.7392889522861376
450	0-3|0-3|3-11|5-6|10-15|7-20|16-27	0.7330977513182052
450	0-3|0-3|3-6|10-14|12-22|7-17|13-21	0.6364230896194732
450	0-3|0-3|3-15|10-14|12-18|18-27|16-30	0.7417711952122924
451	0-3|0-3|8-18|7-12|7-14|18-29|16-34	0.7328541112394976
451	0-3|0-3|7-14|5-9|8-17|7-13|16-29	0.7244059157727938
451	0-3|0-3|7-17|5-9|10-19|18-23|16-37	0.7378097207006877
451	0-3|0-3|3-9|6-10|13-19|18-29|16-26	0.7319510713758469
451	0-3|0-3|4-8|8-12|12-16|18-29|16-31	0.7339801766348178
451	0-3|0-3|3-10|8-15|12-18|14-19|16-25	0.7237758306030796
451	0-3|0-3|3-13|5-12|9-17|18-28|16-29	0.7355731574202513
451	0-3|0-3|10-20|5-7|7-12|18-29|16-31	0.7140329193671818
451	0-3|0-3|3-13|3-9|8-11|18-26|16-23	0.7214522654710086
451	0-3|0-3|4-14|5-11|9-13|18-28|16-30	0.7336774378367557
452	0-3|0-3|6-15|10-13|7-13|7-14|16-31	0.712521813118861
452	0-3|0-3|3-11|8-18|7-15|18-27|16-32	0.7449788394309191
452	0-3|0-3|3-8|5-8|8-15|7-16|16-28	0.7359732835881758
452	0-3|0-3|5-19|7-12|8-13|18-28|16-24	0.7297885797781343
452	0-3|0-3|3-7|10-12|9-14|7-11|16-31	0.7349427434593319
452	0-3|0-3|5-13|8-15|12-21|12-27|2-19	0.707919739794382
452	0-3|0-3|3-13|5-11|10-16|18-26|16-26	0.7447161999312817
452	0-3|0-3|3-11|10-19|10-13|18-32|16-26	0.7266483243798263
452	0-3|0-3|3-18|5-10|11-18|7-16|17-28	0.7336790869871254
452	0-3|0-3|4-9|10-16|8-17|17-27|16-25	0.7471453373587392
453	0-3|0-3|3-10|8-12|12-19|18-31|16-31	0.7436234923558095
453	0-3|0-3|3-14|7-10|7-15|15-19|16-25	0.7209993321710632
453	0-3|0-3|3-13|10-14|12-19|12-17|3-12	0.6888675069288287
453	0-3|0-3|3-11|10-14|13-17|12-20|16-33	0.723096119775947
453	0-3|0-3|3-5|8-12|8-15|14-26|20-31	0.7042203611441433
453	0-3|0-3|4-14|10-18|11-20|18-29|16-30	0.74038686378187
453	0-3|0-3|3-9|7-9|7-15|7-14|16-29	0.7295984383928006
453	0-3|0-3|8-21|8-18|13-21|18-28|16-28	0.6710489803000976
453	0-3|0-3|3-17|10-14|7-16|16-28|16-31	0.7420378092208788
453	0-3|0-3|5-11|10-13|9-18|18-28|16-35	0.7394201902420436
454	0-3|0-3|5-14|7-8|12-20|18-31|16-27	0.7416257942859026
454	0-3|0-3|3-10|10-12|9-21|18-28|16-30	0.7075352151539335
454	0-3|0-3|4-15|7-10|12-17|7-13|16-25	0.7365042642897512
454	0-3|0-3|3-10|5-6|9-13|18-26|9-19	0.7190830952127167
454	0-3|0-3|4-13|5-12|17-23|18-27|16-25	0.7151603021275861
454	0-3|0-3|3-11|5-10|7-13|7-14|16-26	0.7257562239068996
454	0-3|0-3|3-9|7-9|12-15|18-23|16-27	0.7270733749561092
454	0-3|0-3|3-10|10-16|10-14|7-26|16-31	0.7406159956350136
454	0-3|0-3|4-10|5-10|11-16|18-31|7-21	0.7235108318019915
454	0-3|0-3|3-13|5-7|10-11|18-23|16-27	0.20475503997771022
455	0-3|0-3|4-14|8-10|10-13|16-23|16-28	0.7176950915786877
455	0-3|0-3|5-11|10-17|10-18|12-23|16-27	0.7271809391953312
455	0-3|0-3|3-13|5-7|7-16|18-29|16-26	0.7432522805053585
455	0-3|0-3|3-15|10-16|7-13|14-25|16-28	0.7225705294920262
455	0-3|0-3|3-14|5-9|7-13|18-28|16-36	0.6856875792260327
455	0-3|0-3|10-19|5-8|8-19|18-26|6-16	0.7281597954653697
455	0-3|0-3|3-11|10-17|12-17|15-22|16-26	0.7327697241003079
455	0-3|0-3|3-10|8-14|7-12|7-20|4-13	0.6868373060526587
455	0-3|0-3|3-9|6-11|8-16|14-22|16-31	0.7356100020013444
455	0-3|0-3|3-13|8-14|8-13|12-28|16-29	0.7233822422789138
456	0-3|0-3|3-9|8-14|11-16|18-27|16-26	0.7365280324276398
456	0-3|0-3|3-9|10-16|12-19|18-25|17-27	0.7348356674046125
456	0-3|0-3|4-11|8-10|12-21|7-20|16-28	0.7011501495565445
456	0-3|0-3|8-11|7-14|12-21|18-31|16-26	0.6995410760418699
456	0-3|0-3|4-11|10-14|12-19|7-20|16-26	0.737459896195611
456	0-3|0-3|5-10|5-7|9-13|18-29|16-24	0.7239921771060572
456	0-3|0-3|3-15|10-15|12-20|18-28|16-29	0.7460260771210652
456	0-3|0-3|3-10|3-5|8-14|18-27|16-23	0.7449254557214903
456	0-3|0-3|3-13|8-9|11-19|8-16|15-28	0.7301595817267127
456	0-3|0-3|4-12|10-19|11-23|18-27|16-20	0.6236941069935585
457	0-3|0-3|3-11|7-13|11-21|12-21|16-28	0.7043141887988329
457	0-3|0-3|6-13|10-17|8-11|8-17|16-24	0.7183246659486474
457	0-3|0-3|3-12|10-16|11-14|18-32|16-31	0.7306066310281302
457	0-3|0-3|3-7|6-10|8-19|13-21|16-28	0.7436683080328607
457	0-3|0-3|3-6|7-12|7-15|7-19|16-34	0.733774229289971
457	0-3|0-3|3-13|5-8|7-15|18-29|16-28	0.7403782976073404
457	0-3|0-3|3-12|8-12|9-13|18-32|16-32	0.7257688406267082
457	0-3|0-3|3-12|6-15|8-14|18-27|16-25	0.7355500849112266
457	0-3|0-3|3-14|5-10|11-17|18-22|16-25	0.7391091322900104
457	0-3|0-3|3-8|7-11|9-13|18-27|17-28	0.7098262151247796
458	0-3|0-3|4-14|10-13|9-14|16-23|16-29	0.7330842854827239
458	0-3|0-3|3-10|5-6|7-13|18-30|16-28	0.7303315227194828
458	0-3|0-3|4-7|6-11|7-16|18-24|16-27	0.7589884153144557
458	0-3|0-3|3-7|6-13|7-15|12-20|16-30	0.732681540305226
458	0-3|0-3|4-9|7-12|10-14|18-30|16-28	0.7340938427032858
458	0-3|0-3|3-12|6-13|9-18|7-12|16-27	0.7282751015698995
458	0-3|0-3|10-19|8-11|8-17|18-29|16-36	0.739761349718439
458	0-3|0-3|3-13|9-16|9-10|7-20|17-25	0.37237167370768054
458	0-3|0-3|4-14|5-9|12-16|18-33|16-28	0.7509136123326755
458	0-3|0-3|3-11|5-9|11-23|18-34|16-29	0.6974716491461841
459	0-3|0-3|5-13|5-13|8-16|18-24|16-31	0.739999687160942
459	0-3|0-3|3-13|7-14|10-19|18-30|10-25	0.7012910447790943
459	0-3|0-3|3-10|10-13|12-20|14-25|16-28	0.7210991335322747
459	0-3|0-3|6-10|8-10|7-11|18-26|16-25	0.6622264566240459
459	0-3|0-3|3-12|7-11|12-22|18-25|16-32	0.704518200525941
459	0-3|0-3|3-12|8-11|10-15|18-27|16-24	0.7282353748004496
459	0-3|0-3|3-13|9-14|7-16|15-27|16-27	0.7405395348269855
459	0-3|0-3|3-11|7-11|10-16|7-17|16-26	0.7307716291846666
459	0-3|0-3|3-13|3-10|12-19|18-26|16-26	0.753360015610847
459	0-3|0-3|3-7|10-11|8-20|10-19|16-28	0.7285703051135292
460	0-3|0-3|3-14|10-14|9-19|18-23|16-31	0.7512050832378179
460	0-3|0-3|3-12|7-9|9-17|7-22|16-30	0.7422652687426633
460	0-3|0-3|3-13|4-8|9-16|18-28|2-12	0.5999432391815043
460	0-3|0-3|9-18|8-13|12-21|12-23|16-29	0.6911321005358295
460	0-3|0-3|3-5|7-8|7-14|18-25|16-28	0.7465389324815996
460	0-3|0-3|3-17|10-16|7-14|8-23|16-28	0.7383512509968619
460	0-3|0-3|3-12|7-15|8-14|18-26|16-30	0.7162621354502948
460	0-3|0-3|4-11|10-13|10-12|7-18|16-25	0.7226047645954307
460	0-3|0-3|3-13|7-12|7-17|18-28|16-28	0.7490437068310352
460	0-3|0-3|5-13|4-9|12-20|8-18|16-26	0.7354046494219608
461	0-3|0-3|3-12|10-17|11-17|18-26|16-33	0.7378204079174414
461	0-3|0-3|3-12|7-13|10-15|14-31|16-32	0.7319742681910232
461	0-3|0-3|3-16|5-7|12-18|14-26|16-27	0.7376001436689357
461	0-3|0-3|3-13|5-11|12-24|18-28|16-27	0.7105271346962208
461	0-3|0-3|5-13|8-10|9-17|18-32|16-27	0.74174718632596
461	0-3|0-3|3-14|8-9|9-21|15-23|16-25	0.7147785033064438
461	0-3|0-3|4-12|8-11|7-12|18-26|16-38	0.72164214806196
461	0-3|0-3|3-13|10-15|8-13|18-32|16-29	0.7225954613905584
461	0-3|0-3|5-16|8-12|12-18|8-16|16-21	0.6794937148536204
461	0-3|0-3|3-10|8-13|12-19|18-27|16-34	0.7384120315378893
462	0-3|0-3|4-10|6-11|10-11|18-32|16-25	0.20643263707803458
462	0-3|0-3|3-16|10-18|12-18|18-29|16-38	0.7411994486145606
462	0-3|0-3|3-9|5-9|12-23|16-24|16-26	0.6898370471531032
462	0-3|0-3|3-10|7-11|8-14|18-27|16-26	0.7382638587618698
462	0-3|0-3|3-7|5-7|9-15|16-22|17-26	0.7211162856763268
462	0-3|0-3|3-11|5-12|7-15|18-25|16-22	0.7374837017330336
462	0-3|0-3|4-12|6-12|12-20|18-26|16-25	0.7442996899804813
462	0-3|0-3|3-10|5-9|9-18|7-18|16-31	0.7359372396848182
462	0-3|0-3|3-10|7-15|12-20|11-16|16-28	0.7235476151982247
462	0-3|0-3|5-13|10-14|11-19|10-23|16-20	0.687038180001947
463	0-3|0-3|3-8|7-10|9-19|18-29|16-25	0.7421315651756878
463	0-3|0-3|3-7|5-6|7-10|18-27|16-27	0.7260844836418993
463	0-3|0-3|3-8|10-16|11-17|10-22|16-30	0.7304211657733884
463	0-3|0-3|3-11|7-16|11-21|12-27|21-27	0.7145430852204877
463	0-3|0-3|3-9|7-10|10-19|15-25|16-28	0.7384803552200363
463	0-3|0-3|3-18|10-13|8-15|18-25|16-28	0.7485576478601342
463	0-3|0-3|3-10|7-10|10-14|16-26|16-28	0.7299606738433081
463	0-3|0-3|3-18|9-12|8-14|18-31|16-26	0.7406075190346024
463	0-3|0-3|5-16|10-11|8-15|18-27|16-37	0.7379903145575245
463	0-3|0-3|8-12|5-8|8-17|15-27|16-26	0.7288912631050493
464	0-3|0-3|3-9|8-12|10-17|16-25|16-32	0.7308549021743663
464	0-3|0-3|5-14|10-13|11-19|15-24|5-17	0.7303471280002642
464	0-3|0-3|3-12|10-14|7-13|18-26|16-31	0.729083655568721
464	0-3|0-3|3-11|7-16|7-14|18-29|16-28	0.7362129593558051
464	0-3|0-3|3-16|7-12|17-22|18-26|5-18	0.7541173634689785
464	0-3|0-3|3-13|8-10|10-14|18-29|16-23	0.7443959101543562
464	0-3|0-3|4-17|5-12|11-16|18-27|16-26	0.7469590857352723
464	0-3|0-3|3-9|8-11|11-17|18-26|16-23	0.7401652035176397
464	0-3|0-3|3-14|8-14|12-19|18-28|15-24	0.7455947926380335
464	0-3|0-3|3-17|5-10|12-18|18-29|16-28	0.741167822504448
465	0-3|0-3|4-11|5-9|8-13|18-33|16-28	0.7138872843825492
465	0-3|0-3|3-19|8-12|13-26|18-23|16-22	0.7501726428027272
465	0-3|0-3|3-11|6-10|12-17|18-27|16-35	0.7448159067287392
465	0-3|0-3|3-7|8-12|12-19|18-24|22-31	0.7139961147603754
465	0-3|0-3|3-17|7-10|17-24|7-21|16-26	0.7290963823127481
465	0-3|0-3|3-10|5-9|8-13|18-25|16-30	0.7209755652507573
465	0-3|0-3|3-10|8-12|17-25|18-31|16-29	0.6791212943218949
465	0-3|0-3|3-13|7-10|18-26|18-26|6-15	0.7287684069610678
465	0-3|0-3|4-19|5-9|11-18|18-29|16-25	0.7479739555760887
465	0-3|0-3|3-19|9-14|7-13|7-17|16-23	0.7691169239580529
466	0-3|0-3|4-12|8-12|15-20|18-28|16-28	0.7306464845968966
466	0-3|0-3|3-13|10-14|10-16|7-13|16-29	0.7328676267246893
466	0-3|0-3|3-9|8-13|9-13|18-35|16-31	0.7317746933511508
466	0-3|0-3|3-11|10-16|10-19|7-14|16-35	0.7143670389609769
466	0-3|0-3|3-7|6-11|12-19|18-27|16-29	0.7394451196421539
466	0-3|0-3|3-8|10-13|11-16|12-23|16-25	0.7343492499715114
466	0-3|0-3|8-15|10-13|11-16|14-28|16-34	0.7241006128329037
466	0-3|0-3|3-8|7-10|11-21|10-18|16-24	0.6987967407171348
466	0-3|0-3|3-20|5-9|12-15|15-29|16-23	0.7501312720028165
466	0-3|0-3|3-7|9-15|10-14|18-24|16-29	0.732571833419594
467	0-3|0-3|3-9|8-16|12-15|7-19|16-25	0.726665862422194
467	0-3|0-3|3-13|5-9|7-16|18-24|4-20	0.7347428636239869
467	0-3|0-3|3-10|5-15|9-16|18-28|16-34	0.6986401839708062
467	0-3|0-3|3-9|10-13|11-17|18-29|17-28	0.7353885012585336
467	0-3|0-3|3-12|9-15|11-18|18-29|17-35	0.7421006916636069
467	0-3|0-3|4-10|3-5|11-13|12-20|12-31	0.6710929296807954
467	0-3|0-3|5-13|10-15|9-14|18-24|8-25	0.735181898563553
467	0-3|0-3|10-18|5-14|12-17|18-26|16-26	0.724051265861481
467	0-3|0-3|3-12|10-14|7-10|7-16|16-26	0.7289663074716037
467	0-3|0-3|3-9|4-10|12-19|18-20|5-14	0.6712425633116296
468	0-3|0-3|3-16|5-7|9-15|16-28|16-24	0.7395082206956791
468	0-3|0-3|5-11|9-21|8-16|18-24|16-28	0.7426374927303314
468	0-3|0-3|3-7|10-14|8-16|18-28|16-24	0.7475183826718504
468	0-3|0-3|3-11|8-9|7-15|18-30|16-29	0.7435049987027744
468	0-3|0-3|10-16|6-10|12-17|18-30|16-29	0.7204612732819873
468	0-3|0-3|3-15|7-15|7-13|18-32|16-28	0.730177268906649
468	0-3|0-3|3-10|7-8|9-17|18-25|17-30	0.7464282722716007
468	0-3|0-3|4-13|10-16|12-21|18-24|16-26	0.7124899574331914
468	0-3|0-3|3-8|7-10|9-14|18-26|16-33	0.7408498659589143
468	0-3|0-3|3-8|8-12|11-19|18-26|16-29	0.7308129422643646
469	0-3|0-3|3-14|8-10|11-18|12-26|16-26	0.738494068702945
469	0-3|0-3|3-6|7-12|11-20|16-22|16-33	0.7266949184886199
469	0-3|0-3|3-6|7-12|10-15|18-27|16-30	0.7385359565083732
469	0-3|0-3|3-14|10-18|9-14|18-29|16-26	0.7424431076522295
469	0-3|0-3|3-10|7-14|9-16|18-28|16-22	0.7236558486849232
469	0-3|0-3|3-24|5-11|12-15|18-28|16-26	0.7123914248421579
469	0-3|0-3|3-10|8-14|12-24|18-27|16-21	0.6475844236479696
469	0-3|0-3|3-11|8-14|12-18|7-14|16-36	0.7367491402023716
469	0-3|0-3|3-15|9-14|9-13|16-28|16-27	0.7242238841517656
469	0-3|0-3|3-8|9-13|7-16|18-26|16-27	0.7488635701317871
470	0-3|0-3|3-19|7-9|10-18|18-26|16-28	0.7426304579246692
470	0-3|0-3|3-10|10-18|12-20|16-27|16-23	0.7378285008102692
470	0-3|0-3|3-13|5-11|12-20|16-27|16-28	0.7414660353152615
470	0-3|0-3|3-9|10-14|11-18|18-26|16-37	0.7422944823178534
470	0-3|0-3|3-17|7-13|10-16|16-25|16-23	0.7434170118893059
470	0-3|0-3|3-12|8-11|8-14|18-23|16-26	0.7232948353343247
470	0-3|0-3|3-12|5-10|12-18|18-30|16-25	0.7500102654844178
470	0-3|0-3|3-17|6-13|12-21|18-30|16-29	0.720605335734838
470	0-3|0-3|3-9|8-10|9-14|7-21|11-20	0.6799131679153996
470	0-3|0-3|3-10|8-21|7-14|18-35|16-29	0.7434327078970577
471	0-3|0-3|3-4|8-14|12-15|13-22|16-31	0.41803969172399663
471	0-3|0-3|8-13|10-17|12-24|12-25|16-24	0.6899607066234508
471	0-3|0-3|8-14|5-7|12-21|18-27|16-27	0.6955306473830151
471	0-3|0-3|3-9|10-14|12-19|12-20|16-27	0.713675696888266
471	0-3|0-3|3-10|6-10|8-15|18-27|16-26	0.7433424750425832
471	0-3|0-3|3-15|6-12|8-13|18-27|16-36	0.7308397624773406
471	0-3|0-3|4-10|10-11|7-15|18-27|16-30	0.7430384914195067
471	0-3|0-3|3-17|7-10|7-13|9-17|16-22	0.727555282308961
471	0-3|0-3|3-12|10-13|12-16|18-28|16-28	0.7440643124266151
471	0-3|0-3|3-15|7-13|8-14|18-23|16-37	0.7343174881106662
472	0-3|0-3|3-12|8-12|12-15|18-26|16-30	0.739000719894675
472	0-3|0-3|3-8|5-10|9-13|18-25|16-24	0.7223751568888368
472	0-3|0-3|4-10|9-10|12-20|15-22|16-22	0.7031570114871184
472	0-3|0-3|3-9|7-13|10-16|18-28|16-28	0.7304383572475364
472	0-3|0-3|3-11|8-15|9-17|18-31|16-34	0.7390476126869403
472	0-3|0-3|5-11|10-14|9-17|18-26|16-29	0.7438260590068353
472	0-3|0-3|3-12|6-10|12-16|8-14|16-32	0.7313157868743322
472	0-3|0-3|3-9|10-16|8-13|16-23|16-24	0.7204436098523996
472	0-3|0-3|3-9|10-13|12-22|14-23|6-17	0.7228422790546213
472	0-3|0-3|3-13|7-11|13-18|18-29|16-30	0.7519417489573748
473	0-3|0-3|3-10|5-11|9-14|18-24|16-26	0.7434912887361549
473	0-3|0-3|3-9|5-7|12-19|18-25|16-31	0.7326647656278953
473	0-3|0-3|3-10|10-19|11-17|7-12|16-30	0.7348706734401454
473	0-3|0-3|7-20|5-8|7-14|7-16|16-24	0.7275331588549809
473	0-3|0-3|3-10|10-15|11-19|18-24|22-37	0.6561263995674977
473	0-3|0-3|3-12|8-11|8-16|18-24|16-31	0.7336002298459925
473	0-3|0-3|3-11|5-7|12-17|15-28|17-31	0.6134218954705354
473	0-3|0-3|5-8|7-14|12-24|15-24|16-27	0.6940242880807889
473	0-3|0-3|3-12|3-8|8-24|15-20|16-30	0.7024757545126008
473	0-3|0-3|3-13|5-7|11-23|7-18|16-23	0.7047631439092576
474	0-3|0-3|3-10|8-11|8-15|18-25|16-31	0.7441373723058147
474	0-3|0-3|3-11|10-14|10-16|18-28|16-27	0.7256534136576015
474	0-3|0-3|3-8|8-9|7-12|18-27|16-25	0.7237032255385745
474	0-3|0-3|3-9|8-11|12-23|14-23|16-27	0.6883427459606093
474	0-3|0-3|3-11|7-12|7-13|18-28|16-26	0.7291168468689743
474	0-3|0-3|5-13|6-10|10-22|8-15|16-24	0.7091741546549425
474	0-3|0-3|4-10|5-8|12-15|18-27|16-28	0.7289400354206075
474	0-3|0-3|3-15|5-11|7-14|8-16|16-31	0.7274901813914378
474	0-3|0-3|3-12|9-17|8-14|11-22|17-36	0.7172265632540087
474	0-3|0-3|3-7|4-10|8-16|18-24|16-30	0.7509674291058994
475	0-3|0-3|3-13|5-10|10-17|7-19|17-34	0.7305051585367637
475	0-3|0-3|3-15|8-12|11-16|18-30|5-23	0.6114534822559383
475	0-3|0-3|4-13|5-10|12-21|18-23|16-25	0.7148013553727967
475	0-3|0-3|3-13|8-13|10-17|18-32|16-24	0.7444076526442276
475	0-3|0-3|4-10|7-13|7-8|18-23|16-21	0.2644577858247509
475	0-3|0-3|3-9|10-13|10-17|18-29|16-25	0.7390357499350017
475	0-3|0-3|3-9|5-9|12-15|18-30|16-28	0.7230177839236936
475	0-3|0-3|5-13|6-9|12-21|18-31|17-28	0.7056830100145626
475	0-3|0-3|3-12|8-9|11-17|18-25|16-29	0.7451695785813943
475	0-3|0-3|3-11|7-12|9-13|18-31|16-28	0.7291566490434
476	0-3|0-3|3-9|8-12|7-9|12-20|16-23	0.6962893519677411
476	0-3|0-3|3-12|10-19|10-23|14-27|17-24	0.6967755341508124
476	0-3|0-3|3-13|7-12|9-15|7-21|16-25	0.7386947146949713
476	0-3|0-3|5-10|6-10|8-15|7-20|16-28	0.7308693396016152
476	0-3|0-3|3-11|7-11|12-20|16-26|12-27	0.7387858217493356
476	0-3|0-3|4-9|10-19|9-15|7-13|16-26	0.7301437204807867
476	0-3|0-3|3-18|8-16|10-17|14-25|16-29	0.7276165451615504
476	0-3|0-3|3-9|6-9|8-17|12-20|17-28	0.7272097007298582
